what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1525606888286
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1525606889361
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1525606890055
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1525606892923
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1525606893279
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1525606894581
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1525606953272
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1525606956368
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1525606966036
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1525606969705
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1525606979640
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1525606981067
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1525606982396
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1525606984378
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1525606987098
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1525606987899
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1525606999598
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1525607008141
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1525607019049
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1525607020461
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1525607021113
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1525607029385
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1525607032530
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1525607034320
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1525607039519
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1525607040771
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1525607059006
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1525607064236
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1525607066580
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1525607069174
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1525607070671
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1525607075120
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1525607076983
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1525607083673
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1525607085662
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1525607086596
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1525607089900
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1525607091865
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1525607092703
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1525607123033
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1525607143199
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1525607197417
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1525607201596
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1525607204126
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1525607205560
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1525607207037
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1525607207737
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1525607212915
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1525607214066
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1525607217443
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1525607258036
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1525607264027
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1525607266572
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1525607269611
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1525607310804
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1525607314744
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1525607336997
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1525607338673
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1525607364164
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1525607373517
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1525607377368
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1525607383500
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1525607389042
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1525607411777
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1525607425412
opened,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1525607425881
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1525607425956
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1525607447358
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1525607448503
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1525607456609
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1525607463559
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1525607468446
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1525607469729
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1525607482093
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1525607487037
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1525607487883
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1525607490064
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1525607494416
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1525607502234
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1525607503612
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1525607506888
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1525607586132
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1525607588883
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1525607589573
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1525607594006
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1525607608073
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1525607610257
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1525607611662
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1525607612534
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1525607615916
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1525607620047
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1525607623176
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1525607656615
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1525607662692
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1525607663810
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1525607677785
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1525607685072
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1525607687709
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1525607723577
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1525607738229
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1525607794058
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1525607806634
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1525607810011
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1525607810332
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1525607812474
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1525607813135
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1525607813294
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1525607814235
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1525607815411
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1525607815987
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1525607817052
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1525607838108
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1525607846932
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1525607852676
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1525607854361
closed,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1525607854391
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1525607855949
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1525607858801
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1525607860898
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1525607862255
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1525607864694
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1525607866142
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1525607867785
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1525607868832
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1525607891971
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1525607923715
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1525607927936
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1525607935805
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1525607936987
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1525607941146
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1525607941173
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1525607942356
activated,perspective,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugPerspective",1525607942417
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.StepOver",1525607945969
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.StepOver",1525607950342
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.StepOver",1525607953152
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1525607962768
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1525607962819
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1525607965018
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1525607966558
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1525607969097
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.500.v201104151900,"org.eclipse.jst.j2ee.J2EEPerspective",1525607970843
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1525607974677
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1525607977251
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1525607994862
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1525607998301
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1525608000233
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1525608012838
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1525608028746
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1525608028777
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1525608029941
activated,perspective,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugPerspective",1525608029999
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1525608030082
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.StepInto",1525608032328
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1525608032472
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.StepOver",1525608035996
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1525608037942
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1525608040075
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1525608050837
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.500.v201104151900,"org.eclipse.jst.j2ee.J2EEPerspective",1525608052711
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1525608052722
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1525608054547
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1525608054719
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1525608054756
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1525608060826
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1525608077431
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1525608080158
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1525608084610
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1525608086970
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1525608087585
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1525608103111
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1525608104268
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1525608218418
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1525608218448
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1525608219719
